Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_New
8.39,1,0.121178848,9,165.1868,2,1,1,2784.3756,15,2
18.35,0,0.031179172249999998,4,151.934,0,2,1,306.268,35,0
15.2,1,0.09698132,8,116.3492,0,2,1,2548.6824,35,2
20.2,0,0.064351908,13,259.4646,2,1,1,2061.3168,18,1
12.1,1,0.079419801,9,172.3106,1,2,3,5475.5392,37,2
8.71,2,0.072301795,3,185.6924,2,1,1,3331.6632,20,1
12.15,0,0.021719387,1,163.1184,2,1,1,3467.4864,18,1
8.06,0,0.021420031,2,232.0326,2,1,1,3003.4238,20,1
11.5,0,0.290430317,6,130.6652,2,2,0,258.3304,24,1
14.85,0,0.018571641,3,187.3214,2,0,1,4333.6922,25,1
11.8,0,0.052234102857142854,6,45.2402,1,2,2,1148.505,13,1
14.7,0,0.020952705,7,143.5128,1,0,1,2444.8176,23,0
18.2,1,0.102371638,9,221.2456,2,0,0,663.1368,37,2
18.75,1,0.034278798,9,214.1218,0,2,1,4488.1578,35,2
7.235,0,0.048441224,13,115.1834,2,1,1,1382.2008,20,1
19.1,0,0.038377013,6,211.5586,1,2,3,4432.2306,37,1
19.6,1,0.025325897,8,150.9024,1,0,1,3795.06,23,2
7.27,2,0.020898691,3,92.2488,2,1,1,814.9392,15,1
15.1,2,0.105881129,6,42.0796,2,1,1,454.0756,20,1
7.81,0,0.112906337,14,243.5486,2,2,0,488.6972,24,0
7.81,2,0.055216312,3,125.5046,2,1,1,3237.1196,18,1
6.465,0,0.125210375,3,266.8884,2,1,1,1059.9536,15,1
18.2,1,0.058185842,9,220.8456,1,2,3,4199.8664,37,2
10.8,0,0.098814721,10,100.5042,1,2,2,1884.8798,13,1
9.5,2,0.022058724,10,196.8452,2,0,1,3523.4136,25,1
20.7,2,0.100091576,6,125.5388,0,2,1,2105.2596,35,1
8.895,0,0.075876602,7,235.9616,2,1,1,1874.8928,15,0
15.6,0,0.037841362,13,125.2704,1,2,2,2628.5784,13,1
9.0,0,0.081943273,5,214.5534,0,2,1,3440.8544,35,1
19.35,0,0.016645164,5,120.9098,2,1,1,1687.1372,20,1
19.7,2,0.018061324,10,102.599,2,1,1,2063.98,20,1
17.6,2,0.028062401,1,44.0402,2,0,0,91.8804,37,1
5.825,1,0.091857904,9,160.7894,1,2,2,1617.894,13,2
9.6,0,0.036109413,6,140.6154,1,2,3,4538.0928,37,1
12.85,0,0.108633372,6,233.8642,1,2,2,2323.642,13,1
12.85,0,0.03324652,13,172.4422,2,1,1,4483.4972,20,1
17.5,0,0.016720132,10,139.918,0,2,1,419.454,35,1
17.0,0,0.055433377,4,221.1114,2,0,1,4434.228,25,1
7.05,0,0.084966021,13,111.1912,2,0,1,1965.4416,25,1
5.78,2,0.074135053,13,264.0568,2,1,1,2109.2544,18,1
15.2,0,0.091745951,13,229.0352,2,1,1,2290.352,18,1
5.735,0,0.056685383,6,178.437,1,2,3,3175.866,37,1
11.35,2,0.00552947,6,169.279,2,1,1,2376.906,18,1
17.5,0,0.013664703,5,257.7304,2,1,1,5683.2688,20,1
16.25,0,0.087310672,4,95.541,1,0,1,1544.656,23,1
12.85,0,0.022639195,6,179.7318,1,0,1,2165.1816,23,1
19.35,0,0.016531033,5,122.4098,1,2,3,3012.745,37,1
8.84,2,0.076873991,5,109.9228,1,2,2,1547.3192,13,1
18.85,0,0.035863436,10,58.3562,1,2,3,1125.8678,37,1
17.75,1,0.111301625,11,107.5912,2,0,1,1528.6768,25,2
6.38,1,0.015193323,9,143.347,2,1,1,858.882,20,2
6.825,2,0.046408928,3,153.2998,1,2,3,3998.7948,37,1
10.65,0,0.023023108,6,57.1272,2,1,1,279.636,18,1
13.1,0,0.07494003,4,75.0354,2,0,1,902.8248,25,1
8.67,0,0.065119701,14,145.7128,1,2,3,4026.7584,37,0
10.195,0,0.106580267,5,143.1154,2,1,1,2410.8618,15,1
6.67,2,0.090456903,13,131.2626,2,1,1,2098.6016,15,1
5.32,1,0.093071679,8,103.8674,2,1,1,509.337,20,2
5.465,2,0.048292189,0,133.1626,1,2,3,2492.0894,37,1
12.1,0,0.029902679,14,144.3444,1,2,2,1161.1552,13,0
13.85,2,0.056547986,2,232.73,1,2,2,6291.81,13,1
16.35,1,0.034726222,9,125.602,1,0,1,3036.048,23,2
18.35,1,0.088908547,9,192.8504,0,2,1,2876.256,35,2
15.5,2,0.044024163,6,102.0332,2,2,0,102.5332,24,1
12.1,0,0.020568574,13,150.4734,2,0,1,2078.6276,25,1
12.1,0,0.020564685,13,148.2734,2,1,1,3266.4148,18,1
19.25,2,0.058226609,5,85.2908,0,2,1,671.1264,35,1
8.71,2,0.072155462,3,183.3924,2,0,1,3146.5708,25,1
10.5,1,0.027253711,9,170.9106,0,2,1,3251.1014,35,2
11.6,2,0.144604071,4,240.8222,1,2,2,3585.333,13,1
16.0,2,0.193477995,6,55.9246,2,2,0,405.4722,24,1
6.865,0,0.056945936,13,214.6218,2,1,1,1923.4962,20,1
10.395,0,0.031288338,12,159.5604,2,1,1,2852.2872,20,1
8.05,2,0.078400465,6,259.0646,2,0,1,4380.2982,25,1
5.785,2,0.038976089,6,264.2252,2,1,1,3934.878,15,1
10.3,2,0.058918844,6,191.653,1,0,1,5313.084,23,1
12.5,0,0.031176157,6,103.099,1,2,2,722.393,13,1
7.63,0,0.061159246,14,92.5436,1,0,1,1607.2412,23,0
13.5,2,0.01705904957142857,13,78.396,2,1,1,1438.128,18,1
17.5,0,0.052550476,13,101.299,2,1,1,722.393,20,1
7.269999999999999,0,0.124448295,14,112.0518,2,0,0,113.8518,37,0
8.21,0,0.010808272,7,150.5392,1,2,2,1043.9744,13,0
11.65,2,0.010963269,10,110.9544,1,2,2,335.5632,13,1
18.5,0,0.02604376675,13,119.8124,2,1,1,4029.4216,15,1
7.72,2,0.075035902,1,78.7986,1,2,2,856.8846,13,1
5.88,1,0.024882614,9,149.4392,2,1,1,1640.5312,18,2
6.85,0,0.022878953,5,262.3594,2,1,1,3924.891,18,1
17.35,1,0.166572501,9,176.1712,1,2,3,3691.1952,37,2
7.52,0,0.055081623,6,128.8994,0,2,1,2055.9904,35,1
13.65,2,0.025920816,13,81.2302,2,0,1,2059.9852,25,1
9.6,1,0.029500321,9,46.2086,1,2,3,802.9548,37,2
6.985,2,0.137645467,10,185.2608,2,1,1,2940.1728,20,1
10.800000000000002,0,0.02177431975,13,240.6222,1,2,3,4302.3996,37,1
9.3,0,0.026818196,4,248.9092,2,2,0,498.0184,24,1
12.1,0,0.030102335,3,74.767,0,2,1,2220.443,35,1
5.98,0,0.043740308,6,145.3418,1,2,2,2354.2688,13,1
9.0,1,0.069653585,8,266.2884,1,0,1,2914.8724,23,2
7.145,0,0.01785932,5,160.6578,1,2,2,2246.4092,13,1
19.0,1,0.017755213,8,211.7244,2,1,1,2752.4172,20,2
7.855,2,0.161875063,0,35.6848,2,1,1,335.5632,20,1
19.5,0,0.128181759,1,156.1314,2,1,1,2792.3652,18,1
8.71,0,0.121250374,3,92.7778,2,0,1,1032.6558,25,1
11.5,0,0.014921093,15,173.908,1,2,2,1211.756,13,1
18.85,1,0.040434372,9,244.3144,1,0,1,5635.3312,23,2
13.65,2,0.031508924,3,98.77,2,1,1,1697.79,20,1
6.135,0,0.079094835,14,114.386,1,0,1,1018.674,23,0
5.655,0,0.175793413,14,146.9102,1,2,2,1749.7224,13,0
14.85,2,0.019495051,4,261.291,0,2,1,10256.649,35,1
20.75,2,0.063313974,2,153.7682,2,1,1,1829.6184,18,1
10.0,0,0.0674819,13,234.859,1,2,2,1181.795,13,1
10.3,0,0.070026951,4,263.6226,2,1,1,6608.065,18,1
5.675,2,0.023496967,13,156.1288,2,0,1,2828.3184,25,1
5.51,1,0.027624984399999997,8,98.9726,1,2,2,1565.9616,13,2
17.75,0,0.073559521,12,33.9216,2,1,1,830.9184,20,1
17.75,0,0.07626905,0,113.1544,1,2,2,1006.6896,13,1
8.365,2,0.039925235,6,189.2188,2,1,1,4570.0512,20,1
5.405,2,0.093883945,3,200.4742,2,0,0,398.1484,37,1
10.0,2,0.03773288,13,128.2994,0,2,1,1413.4934,35,1
18.2,2,0.066400129,6,250.1092,1,0,1,5727.2116,23,1
19.35,2,0.039920687,14,163.3868,2,1,1,3439.5228,18,0
6.895,0,0.022351808,10,143.7812,1,2,3,4986.842,37,1
7.39,1,0.120180894,11,141.447,0,2,1,2290.352,35,2
7.945,0,0.015900971,13,163.821,1,0,1,1794.331,23,1
16.0,2,0.172759093,13,157.0972,2,0,1,4673.916,25,1
20.1,1,0.077454252,8,59.2536,2,0,1,735.0432,25,2
20.6,0,0.039255412,6,94.4778,2,2,0,93.8778,24,1
8.575,2,0.072252888,4,196.5794,2,1,1,5267.1438,15,1
17.7,2,0.016664252,6,47.9034,1,2,2,729.051,13,1
20.0,2,0.086187886,5,125.4678,2,2,0,127.1678,24,1
5.695,0,0.109784056,5,256.0646,2,2,0,1288.323,24,1
5.11,1,0.027952031,9,164.721,1,2,2,3588.662,13,2
15.25,2,0.04708343228571429,13,178.166,2,1,1,4853.682,20,1
9.695,2,0.029023048,3,177.837,1,2,3,6704.606,37,1
18.25,2,0.183142346,4,110.357,0,2,1,2087.283,35,1
15.6,2,0.04388066683333333,13,170.6132,0,2,1,6595.4148,35,1
13.0,0,0.153857402,3,76.3986,1,0,1,778.986,23,1
7.02,0,0.081290366,6,147.3734,1,0,1,2524.0478,23,1
19.7,0,0.066935459,13,177.537,2,0,1,3175.866,25,1
9.1,1,0.055514919,9,112.5518,1,0,1,341.5554,23,2
8.0,2,0.050657232,1,249.9092,2,2,0,249.0092,24,1
17.75,1,0.098108957,8,240.9196,1,2,2,4579.3724,13,2
19.5,0,0.128405328,1,156.4314,1,0,1,2326.971,23,1
7.685,1,0.025477448,8,145.276,2,0,1,3515.424,25,2
9.6,1,0.040969757,8,188.7214,2,2,0,376.8428,24,2
19.6,0,0.040550868,4,45.5718,2,2,0,47.2718,24,0
17.6,0,0.175545889,13,163.6868,2,2,0,163.7868,24,1
15.6,2,0.099344826,4,63.6194,2,1,1,743.0328,20,1
12.65,1,0.042276746,9,108.4938,1,0,1,1500.7132,23,2
8.355,0,0.013861607,0,94.4462,1,2,3,2036.0164,37,1
19.35,2,0.076387367,13,112.1518,1,2,3,3870.9612,37,1
14.5,1,0.08996026,8,159.5604,2,1,1,1426.1436,20,2
6.425,0,0.010480751,3,116.5808,1,2,2,2460.7968,13,1
9.695,0,0.070587419,7,176.9344,2,1,1,5888.3352,20,0
19.6,0,0.03387323,14,56.1614,0,2,1,828.921,35,0
20.7,1,0.039238384,9,152.8366,2,1,1,2569.3222,18,2
12.6,0,0.024331586,4,34.9874,2,1,1,529.311,15,1
8.275,1,0.110197977,9,104.2306,0,2,1,3658.571,35,2
8.85,1,0.028048877,9,106.1964,2,0,0,210.3928,37,2
19.85,0,0.045631231,6,128.102,0,2,1,1265.02,35,1
7.36,0,0.087559621,5,55.2588,2,2,0,229.0352,24,1
20.35,2,0.252865979,10,82.7276,2,2,0,162.4552,24,1
17.7,2,0.135306012,15,183.7924,1,0,1,2221.1088,23,1
8.895,0,0.126760908,2,176.937,2,0,0,352.874,37,1
8.39,2,0.024201084,5,112.6176,2,1,1,2175.8344,18,1
9.195,0,0.015856295,0,81.6592,2,1,1,1403.5064,18,1
8.93,0,0.028411899,4,152.334,2,1,1,2143.876,18,0
15.7,1,0.160529322,9,59.2562,0,2,1,296.281,35,2
16.7,1,0.026771204,9,246.3776,2,1,1,1981.4208,15,2
15.199999999999998,0,0.049934854,14,95.0752,1,2,3,2588.6304,37,0
20.5,2,0.113045883,6,194.1478,2,1,1,2906.217,15,1
12.1,1,0.015359722,9,163.7526,1,2,3,1973.4312,37,2
11.65,0,0.034049703,12,112.286,2,1,1,452.744,15,1
20.75,0,0.02128304,14,153.5024,1,0,1,2428.8384,23,0
7.56,0,0.063462048,5,157.563,1,2,3,1721.093,37,1
16.2,0,0.074019393,5,41.7454,2,2,0,83.8908,24,1
10.195,2,0.017666978,15,239.4538,2,1,1,4566.7222,20,1
20.6,1,0.124299531,9,73.4696,2,0,0,298.2784,37,2
13.3,0,0.079739853,4,233.03,0,2,1,5359.69,35,1
6.215,0,0.012167793,6,37.4848,1,0,1,111.8544,23,1
6.67,2,0.1196398815,13,90.5514,1,2,2,974.0654,13,1
12.6,2,0.074338562,4,255.5356,2,1,1,9664.7528,15,1
12.15,0,0.018407033,5,254.7698,2,1,1,5834.4054,18,1
16.6,0,0.050369191,3,117.2124,1,0,1,1422.1488,23,1
15.1,2,0.019837655,5,128.131,1,2,3,1687.803,37,1
20.85,2,0.056465714,1,103.6648,2,0,1,2285.0256,25,1
11.0,1,0.054928641,8,101.7358,2,1,1,1508.037,18,2
15.6,1,0.066829875,11,185.5924,1,0,1,3146.5708,23,2
16.7,0,0.122832172,4,217.685,2,0,0,432.77,37,1
10.195,2,0.146692433,4,194.5794,2,1,1,4096.6674,15,1
12.6,2,0.062827447,5,105.099,2,1,1,1444.786,20,1
20.2,0,0.064464147,13,255.7646,1,0,1,5410.9566,23,1
18.0,0,0.124959013,5,116.5124,1,2,2,355.5372,13,1
6.75,2,0.09020344516666667,4,96.7752,1,0,1,1342.2528,23,1
12.35,2,0.15911489,10,158.1946,1,2,2,1104.5622,13,1
7.59,2,0.145335007,6,173.108,2,1,1,2077.296,20,1
14.8,0,0.081168135,10,190.5846,1,0,1,3630.6074,23,1
5.11,1,0.034874689,9,161.721,2,0,1,2446.815,25,2
6.38,0,0.031898175,4,177.4344,2,0,1,1784.344,25,1
8.3,2,0.038211537,4,87.7198,2,0,1,1569.9564,25,1
16.7,2,0.03874616,13,143.8102,2,1,1,4811.7366,15,1
6.55,2,0.03443677,1,156.5288,1,2,3,4870.9928,37,1
9.695,0,0.130261652,6,185.2898,2,1,1,3367.6164,20,1
8.235,1,0.014456938,8,184.795,2,1,1,1464.76,18,2
10.195,0,0.126383094,3,112.1886,2,0,1,667.1316,25,1
10.695,2,0.127620811,4,119.244,0,2,1,3475.476,35,1
8.38,2,0.046878474,0,109.857,2,1,1,2306.997,18,1
11.65,0,0.220111117,0,153.0024,2,2,0,455.4072,24,1
9.195,2,0.0471117,5,52.0666,2,1,1,615.1992,18,1
8.1,2,0.019768503,3,88.6198,2,0,1,1569.9564,25,1
18.6,0,0.015858893,13,152.9366,2,1,1,453.4098,15,1
17.6,1,0.018905326,8,234.659,2,0,1,8508.924,25,2
20.25,1,0.014280554,9,148.0418,1,2,2,1177.1344,13,2
5.98,0,0.075675438,7,53.3614,1,0,1,331.5684,23,0
18.75,1,0.010381661,9,207.8954,1,0,1,2292.3494,23,2
5.82,2,0.077475884,6,255.333,2,1,1,4870.327,20,1
8.52,0,0.02705936,14,153.3682,2,0,1,914.8092,25,0
15.5,2,0.126199917,6,178.4028,1,2,2,1239.7196,13,1
16.7,2,0.119462225,6,182.7976,2,0,1,1810.976,25,1
9.6,2,0.027454997,13,258.1304,1,2,2,2324.9736,13,1
9.13,1,0.051928034,9,151.4024,1,0,1,1973.4312,23,2
10.5,2,0.0496826245,15,78.296,2,0,1,1438.128,25,1
17.0,0,0.119570595,5,249.7434,1,0,1,4221.8378,23,1
19.75,0,0.033725743,13,211.6902,1,2,3,4247.804,37,1
9.195,0,0.101275792,0,46.4744,2,1,1,950.7624,18,1
10.1,1,0.056077574,9,117.8492,2,0,1,1621.8888,25,2
8.18,1,0.012526974857142856,9,140.5154,2,1,1,1701.7848,20,2
8.655,2,0.088178053,13,122.6756,2,1,1,2302.3364,18,1
17.85,2,0.046608497,6,122.9388,2,0,1,3095.97,25,1
10.65,2,0.085119855,13,229.8668,2,1,1,4146.6024,18,1
13.65,2,0.031418984,3,99.27,0,2,1,2596.62,35,1
17.25,0,0.084809658,14,261.191,2,1,1,3155.892,15,0
9.5,2,0.035350045,6,169.7448,2,1,1,3579.3408,15,1
16.7,2,0.05213565057142857,15,63.6168,1,0,1,1342.2528,23,1
8.6,1,0.054601779,8,141.1154,2,2,0,425.4462,24,2
19.25,0,0.102188428,4,54.3956,1,2,2,1201.1032,13,1
11.0,2,0.133034816,3,222.0798,0,2,1,2864.9374,35,1
9.895,0,0.16817143,14,237.7564,2,1,1,3813.7024,20,0
14.0,2,0.029722659,4,143.4786,2,0,1,1589.2646,25,1
7.365,0,0.042733625,6,226.972,1,2,2,3848.324,13,1
20.85,2,0.062172698,0,90.2514,0,2,1,619.8598,35,1
7.64,2,0.070704474,13,93.412,2,0,1,1491.392,25,1
12.28531684698609,2,0.191500528,0,121.2098,2,0,0,120.5098,37,1
17.7,2,0.122065518,10,103.3674,1,0,1,2546.685,23,1
7.97,2,0.04021623,10,90.4514,2,1,1,1328.271,15,1
12.35,1,0.041737627,8,33.1216,2,0,1,519.324,25,2
8.42,1,0.11227101,8,63.2168,2,0,1,703.0848,25,2
17.0,0,0.135075924,6,170.3106,1,2,3,3422.212,37,1
6.305,2,0.12301331,13,93.2436,0,2,1,2079.9592,35,1
5.92,2,0.019238942,14,49.8692,2,1,1,1133.1916,20,0
15.1,2,0.067212845,13,260.2304,2,1,1,4908.2776,20,1
17.35,1,0.280164929,9,177.5712,2,2,0,527.3136,24,2
7.405,0,0.015271793,3,89.9146,2,0,1,1550.6482,25,1
6.405,0,0.136512858,13,128.7678,1,0,1,3052.0272,23,1
19.7,0,0.078034976,0,178.066,1,0,1,3954.852,23,1
17.7,2,0.042649476,5,162.721,1,2,2,978.726,13,1
17.6,0,0.104859135,13,161.8868,2,1,1,4094.67,18,1
15.85,2,0.110202066,5,39.7506,1,0,1,721.0614,23,1
17.5,0,0.01558456,6,185.1266,1,0,1,4795.0916,23,1
10.8,0,0.060805497,14,150.8024,1,2,3,3339.6528,37,0
9.6,0,0.036490369,6,140.8154,2,1,1,1843.6002,15,1
11.0,2,0.088025298,5,158.063,2,1,1,2659.871,20,1
20.75,2,0.129864461,12,240.188,1,2,2,5992.2,13,1
6.96,0,0.06628431071428571,14,89.4146,1,2,3,2645.2234,37,0
16.6,0,0.084176826,3,118.0124,2,2,0,592.562,24,1
12.5,2,0.062343432,0,199.7426,2,0,1,593.2278,25,1
7.02,0,0.049942926,4,82.425,1,0,1,1414.825,23,0
19.1,2,0.025867261,6,147.6418,2,1,1,1471.418,18,1
5.785,2,0.038817121,6,262.6252,1,0,1,524.6504,23,1
11.65,0,0.01941154,7,40.3164,2,1,1,502.0132,20,0
19.0,1,0.216478153,9,190.1872,2,2,0,567.2616,24,2
5.19,0,0.042707323,5,197.811,2,1,1,2946.165,20,1
14.15,1,0.008078628285714286,9,196.311,2,0,1,3338.987,25,2
16.2,1,0.175898114,8,183.7608,1,2,2,2940.1728,13,2
7.72,2,0.074847665,1,78.8986,1,0,1,623.1888,23,1
18.6,1,0.118180011,11,56.2588,2,0,1,1030.6584,25,2
8.35,2,0.127587344,5,76.5354,2,1,1,1805.6496,15,1
18.6,1,0.19780911,11,55.6588,2,2,0,114.5176,24,2
9.0,1,0.069208684,8,264.0884,1,2,3,4504.8028,37,2
19.0,1,0.026963909,9,129.8336,0,2,1,3451.5072,35,2
8.895,2,0.039261947,0,207.4296,2,1,1,2492.7552,15,1
18.0,0,0.008533716,0,78.5618,0,2,1,402.809,35,1
15.1,2,0.100423086,6,144.7786,2,1,1,2600.6148,15,1
7.27,2,0.016670325399999998,3,91.8488,1,2,3,2716.464,37,1
20.5,0,0.036353098,5,75.8696,2,0,1,2386.2272,25,1
18.25,0,0.077348214,13,259.7962,1,2,3,8028.8822,37,1
20.6,0,0.023548476,6,93.3778,1,2,2,1314.2892,13,1
15.85,0,0.069043044,1,218.7166,0,2,1,4136.6154,35,1
20.6,2,0.048010812,6,187.7556,1,0,1,3004.0896,23,1
10.3,2,0.058778429,6,187.853,0,2,1,2656.542,35,1
18.6,1,0.117607719,11,55.2588,1,2,3,2748.4224,37,2
17.6,2,0.127412338,10,111.3202,2,2,0,337.5606,24,1
11.35,2,0.044945123,13,101.0016,0,2,1,2631.2416,35,1
10.195,0,0.126579586,3,112.2886,1,0,1,2557.3378,23,1
17.5,0,0.016802225,10,138.518,1,2,2,2376.906,13,1
5.98,0,0.075192072,7,56.0614,1,2,3,2597.2858,37,0
11.0,1,0.03786331,8,40.948,0,2,1,319.584,35,2
5.92,2,0.019200003,14,47.7692,2,0,1,492.692,25,0
13.3,0,0.079791176,4,232.73,2,1,1,2796.36,18,1
18.2,1,0.16334971,8,45.1086,1,0,1,669.129,23,2
9.395,2,0.109265987,14,42.3112,1,0,1,980.0576,23,0
6.75,2,0.10821852,4,96.3752,2,1,1,1342.2528,18,1
15.7,0,0.122392031,3,133.1942,0,2,1,2782.3782,35,1
8.39,1,0.20168772,9,162.8868,2,2,0,327.5736,24,2
8.185,0,0.046259036,6,47.4692,1,2,3,1576.6144,37,1
9.6,0,0.035651291,13,244.917,2,1,1,2916.204,20,1
11.1,0,0.059835659,6,151.3366,2,1,1,3022.732,18,1
12.8,1,0.091408076,11,108.9938,1,2,2,1071.938,13,2
12.85,0,0.169405699,5,46.106,2,1,1,792.302,15,1
13.65,0,0.015943701,1,231.9668,2,1,1,3225.1352,20,1
5.655,0,0.174232377,14,146.6102,1,2,3,1895.5326,37,0
7.935,1,0.031801103,9,261.591,2,1,1,3155.892,20,2
12.1,0,0.052749199,3,74.967,2,0,0,229.701,37,1
16.1,0,0.039463564,14,189.9846,2,2,0,191.0846,24,0
7.645,2,0.0501140976,13,41.8112,2,0,1,894.8352,25,1
8.775,0,0.036159635,6,110.7228,2,2,0,331.5684,24,1
10.65,0,0.024020078,6,57.2272,2,1,1,1174.4712,20,1
7.64,2,0.071104408,13,95.012,2,1,1,1864.24,15,1
7.325,0,0.093913607,6,93.2146,2,1,1,1733.0774,15,1
8.645,1,0.144006886,8,94.741,1,2,2,1061.951,13,2
8.97,1,0.093159233,9,55.7956,1,0,1,1037.3164,23,2
7.855,2,0.129425145,4,219.3482,2,0,0,219.0482,37,1
5.405,2,0.053839714,3,198.6742,1,2,2,2388.8904,13,1
18.35,0,0.098629062,6,90.6462,1,2,3,2406.2012,37,1
10.195,2,0.017658634,15,240.1538,1,0,1,1442.1228,23,1
6.935,2,0.041282286,13,103.5332,2,0,1,1230.3984,25,1
14.5,2,0.170186628,13,159.0262,2,0,0,159.1262,37,1
8.88,0,0.086781204,7,152.2682,2,0,1,1829.6184,25,0
17.7,2,0.042270751,5,162.521,1,2,3,4567.388,37,1
9.3,0,0.089186275,3,145.3786,2,1,1,2745.0934,20,1
9.0,1,0.019502965,9,169.4474,2,1,1,4211.185,18,2
21.25,1,0.024650932,9,146.0102,2,1,1,2916.204,18,2
12.35,0,0.026722744,3,59.2246,1,0,1,984.7182,23,1
4.805,2,0.037516862,4,124.3704,1,2,3,3004.0896,37,1
16.85,2,0.023154399,13,43.9428,2,0,1,351.5424,25,1
14.7,0,0.072284689,6,49.8034,2,1,1,631.8442,18,1
8.63,2,0.028391879,3,173.9422,1,2,2,4138.6128,13,1
7.935,1,0.031866022,9,261.291,1,2,2,2892.901,13,2
8.39,2,0.024088444,5,112.7176,1,2,3,1832.2816,37,1
19.85,1,0.064409056,8,126.7704,2,1,1,1752.3856,18,2
5.765,0,0.082012293,0,37.5164,2,0,1,656.4788,25,1
17.75,2,0.157075658,4,240.5538,1,0,1,3845.6608,23,1
7.895,2,0.107110465,2,55.5588,2,0,0,229.0352,37,1
8.235,1,0.014459672,8,181.895,2,0,1,732.38,25,2
16.0,0,0.076483451,6,43.4086,1,2,3,847.5634,37,1
6.13,0,0.10234983,6,55.0298,1,0,1,539.298,23,1
9.1,0,0.174827835,0,127.2362,1,2,2,1635.8706,13,1
18.7,0,0.104591027,5,121.4072,0,2,1,2450.144,35,1
15.5,2,0.075868843,0,261.7568,1,0,1,1845.5976,23,1
10.695,2,0.086764795,13,156.7972,2,1,1,3427.5384,18,1
6.695,0,0.03408026,5,220.8456,1,2,2,5084.0488,13,1
16.0,1,0.072655379,9,229.8668,2,1,1,4837.7028,18,2
5.59,2,0.056555715,13,62.6168,0,2,1,639.168,35,1
11.35,2,0.043402224,6,197.0742,2,1,1,2587.9646,15,1
12.3,2,0.064882207,15,93.8804,1,2,2,1470.0864,13,1
11.35,2,0.044764726,13,102.4016,1,2,3,2428.8384,37,1
17.75,0,0.034752647,4,248.775,2,0,1,3745.125,25,1
17.75,1,0.030631323,11,178.566,1,2,2,2516.724,13,2
10.0,0,0.0232488068,6,245.0144,1,2,3,3185.1872,37,1
12.3,0,0.110735739,0,35.2874,1,2,3,988.0472,37,1
12.35,2,0.038657256,6,110.257,1,2,2,1757.712,13,1
16.7,2,0.052493162,5,113.9176,1,0,1,2519.3872,23,1
19.35,2,0.065890998,10,167.0816,2,1,1,1510.0344,15,1
15.7,2,0.114565093,3,112.0202,2,0,1,337.5606,25,1
13.6,0,0.117065801,13,196.1136,1,2,3,6026.8216,37,1
18.7,0,0.026450779,0,124.902,2,1,1,2909.546,15,1
7.06,2,0.043863865,15,59.5904,0,2,1,761.6752,35,1
11.35,0,0.03270653214285714,13,52.4008,2,1,1,809.6128,18,1
19.85,2,0.036551446,13,62.7194,2,0,0,123.8388,37,1
6.96,0,0.077630199,14,90.9146,2,1,1,1459.4336,15,0
11.65,0,0.304737387,4,54.7298,2,0,0,107.8596,37,1
17.6,2,0.041180766,13,37.919,1,2,3,768.999,37,1
13.15,0,0.043831721,13,184.195,1,0,1,2746.425,23,1
17.5,2,0.007503372,4,146.7102,1,2,3,4374.306,37,1
14.5,2,0.214681063,0,102.7332,2,2,0,205.0664,24,1
7.5,1,0.060649825,8,177.4028,2,2,0,354.2056,24,2
15.2,1,0.097258937,8,114.8492,2,1,1,1506.0396,20,2
11.6,2,0.009763021,13,226.2404,2,0,1,1800.3232,25,1
9.0,1,0.032152981,9,102.0016,1,2,2,1518.024,13,2
19.35,2,0.021439694,6,119.7098,0,2,1,1325.6078,35,1
15.2,0,0.153592956,13,228.0352,2,2,0,458.0704,24,1
20.2,2,0.121231308,13,97.5752,2,1,1,1534.0032,18,1
11.15,0,0.119371835,4,45.2744,1,2,3,905.488,37,1
19.7,0,0.064607378,3,87.4198,1,2,3,2267.7148,37,1
5.365,2,0.14024028,12,171.0764,2,0,1,3263.7516,25,1
21.2,2,0.0066890744,15,173.6738,1,0,1,2954.1546,23,1
11.15,2,0.008296692,4,150.6708,2,1,1,2106.5912,20,1
19.35,2,0.077193256,13,112.7518,2,1,1,683.1108,15,1
13.5,1,0.055075504,8,33.3874,1,0,1,282.2992,23,2
9.6,2,0.014209811,13,188.1872,2,1,1,1701.7848,18,1
12.5,2,0.081879864,6,91.7488,1,0,1,1358.232,23,1
15.85,0,0.078540095,3,36.3506,2,1,1,607.2096,18,1
10.195,2,0.146540889,5,141.7838,0,2,1,1685.8056,35,1
20.2,2,0.097059596,10,178.6028,2,1,1,2302.3364,15,1
7.96,0,0.028478742,3,161.8894,1,2,2,2750.4198,13,1
20.0,0,0.034340926,0,45.4086,0,2,1,981.3892,35,1
6.425,0,0.063532672,2,133.0626,2,1,1,1442.7886,15,1
15.5,2,0.075384242,0,262.7568,1,2,3,7646.0472,37,1
12.1,1,0.080131363,9,170.9106,1,2,2,1539.9954,13,2
11.6,2,0.132111921,5,82.2276,2,2,0,243.6828,24,1
11.3,1,0.083547515,9,179.166,2,0,0,359.532,37,2
9.395,0,0.103731617,13,236.9932,2,1,1,4242.4776,18,1
17.2,2,0.025309134,3,147.0418,2,1,1,2354.2688,15,1
7.42,2,0.0258457,13,188.9872,1,2,2,2458.1336,13,1
18.25,0,0.054223942,13,142.0154,2,1,1,2127.231,18,1
